Author_Node_ID,Gender_Label_Refined,Gender_Label_API,API_Confidence
1049544,male,male,100
1025201,male,male,100
1025841,male,male,99
1026901,male,male,100
1027799,male,unknown,54
1030567,female,female,100
1031035,male,unknown,0
1032873,male,unknown,0
1033194,unknown,unknown,0
1035919,male,male,99
1036330,male,male,100
1036333,male,male,85
1037184,male,male,100
1037205,male,male,100
1038826,male,unknown,0
1039140,male,male,99
1043070,unknown,unknown,0
1043319,male,male,100
1044074,male,male,100
1044156,male,male,100
1044910,male,unknown,0
1048168,male,male,100
1024689,unknown,unknown,0
1029462,male,male,100
1030590,female,female,100
1030792,male,male,100
1031894,female,female,97
1032014,male,male,100
1032754,male,male,100
1034466,male,male,99
1038793,unknown,unknown,0
1040428,male,male,96
1045052,unknown,unknown,0
1046192,male,male,100
1024486,male,unknown,0
1024937,male,unknown,0
1025206,male,male,100
1026849,male,male,100
1029385,male,male,100
1029839,male,male,100
1031073,male,male,98
1032986,unknown,unknown,0
1034860,male,male,99
1035492,male,unknown,0
1049069,male,male,100
1049277,male,male,86
1024819,male,male,100
1025556,male,male,100
1026635,unknown,unknown,0
1026683,female,female,100
1028976,male,male,100
1030636,female,female,100
1030741,male,male,100
1031439,male,male,89
1032234,male,male,99
1033197,female,female,95
1034940,female,female,99
1036419,male,male,99
1036443,male,male,99
1037468,unknown,unknown,0
1040336,male,male,100
1041177,male,male,98
1043865,male,male,100
1044590,male,male,100
1046454,male,male,100
1047861,male,unknown,0
1049010,male,unknown,0
1026556,male,unknown,0
1026674,male,male,100
1028473,male,male,99
1030646,female,female,100
1031657,male,male,100
1032319,male,male,86
1032450,male,male,100
1033763,male,male,100
1035039,male,male,100
1035185,male,male,100
1035676,unknown,unknown,69
1037962,female,female,100
1039128,male,male,99
1039296,male,male,99
1041209,male,male,100
1046175,male,male,100
1046759,male,male,88
1047285,male,male,100
1048055,male,male,98
1048817,male,male,100
1025576,male,male,100
1025772,male,male,100
1025733,male,male,100
1029601,male,male,100
1029646,male,unknown,0
1031375,male,male,100
1031932,male,male,100
1032837,male,unknown,0
1034222,male,unknown,0
1035054,male,male,90
1035137,male,male,100
1036171,male,male,99
1037457,male,male,100
1037481,female,female,88
1037991,male,male,100
1042136,male,male,100
1043225,male,male,100
1043460,male,male,100
1043508,female,female,100
1045517,male,unknown,0
1047043,male,male,100
1047520,male,male,88
1048079,male,male,100
1048974,unknown,unknown,0
1025746,male,male,100
1026946,female,female,100
1029793,female,female,99
1031869,male,male,83
1033985,male,male,100
1035283,unknown,unknown,50
1036302,male,male,100
1037185,male,male,100
1039138,male,male,99
1041569,male,male,97
1041622,male,male,98
1045584,male,male,100
1046282,male,male,100
1046740,male,male,97
1048599,male,male,100
1025327,male,male,85
1026317,male,male,100
1026352,male,male,96
1026484,male,male,98
1027225,male,male,100
1030366,female,female,100
1031037,female,unknown,0
1031841,male,unknown,0
1031996,male,male,100
1033081,male,male,100
1035822,male,male,99
1036659,female,female,99
1037230,male,male,99
1037606,unknown,unknown,61
1039042,male,male,100
1039369,male,male,100
1040315,male,male,100
1040406,female,female,100
1040743,unknown,unknown,0
1041062,male,male,100
1041667,unknown,unknown,0
1041976,male,male,100
1044214,male,male,100
1045450,male,male,100
1045508,male,unknown,0
1046201,male,male,100
1047449,male,male,100
1048538,female,female,100
1049532,male,male,83
1027122,male,male,100
1029943,unknown,unknown,69
1030216,male,male,100
1033795,male,unknown,50
1033903,female,female,99
1033960,male,male,100
1035302,female,female,100
1035530,female,female,100
1035628,unknown,unknown,0
1035888,male,male,99
1036539,male,male,98
1037466,unknown,unknown,50
1038565,male,male,100
1039280,female,female,99
1041024,female,female,100
1041533,female,female,100
1042205,male,male,100
1047147,male,male,100
1047700,male,male,100
1047739,male,male,100
1047988,female,female,100
1049293,unknown,unknown,0
1049378,female,female,100
1049475,unknown,unknown,0
1049677,male,unknown,0
1049787,unknown,unknown,0
1026065,male,male,100
1028353,male,unknown,64
1030112,female,female,100
1030679,male,unknown,63
1030748,female,female,98
1031093,male,unknown,0
1032575,male,male,100
1034932,female,female,99
1035425,male,male,100
1040245,male,male,100
1045135,male,male,100
1045322,male,male,100
1047362,male,male,100
1048420,unknown,unknown,0
1049158,unknown,unknown,0
1049665,unknown,unknown,50
1024752,male,male,100
1026017,male,male,82
1026412,male,male,100
1028172,male,male,99
1029420,male,male,100
1029643,male,male,100
1029649,unknown,unknown,0
1029673,male,male,93
1030325,male,unknown,0
1031393,male,male,88
1032340,male,male,100
1033411,male,male,100
1033477,unknown,unknown,51
1036596,male,male,99
1039035,male,unknown,77
1039386,male,male,100
1040026,male,male,100
1041338,male,male,100
1041377,female,female,94
1041488,male,male,100
1041899,female,female,100
1042161,male,male,100
1042771,female,female,100
1043330,male,male,100
1044206,male,male,100
1045301,male,male,100
1045610,male,male,94
1045902,male,male,100
1047306,male,male,100
1048137,female,female,100
1049732,unknown,unknown,70
1025408,male,male,100
1027115,male,male,100
1027597,female,female,100
1027709,female,female,100
1028336,male,male,100
1029451,male,male,100
1029702,male,male,99
1031286,male,male,100
1033970,male,male,100
1034440,male,male,99
1034877,male,unknown,60
1035140,male,male,100
1036747,male,unknown,0
1037081,male,male,100
1039071,male,male,100
1039148,male,male,99
1040279,male,male,100
1040726,female,female,100
1041508,male,male,100
1043251,male,male,100
1043343,male,male,100
1045792,female,female,100
1045857,unknown,unknown,77
1046478,male,male,100
1047514,male,male,100
1048362,male,unknown,77
1048495,male,unknown,54
1049481,unknown,unknown,0
1025285,male,male,100
1025449,male,unknown,77
1025526,male,male,99
1025800,male,male,100
1026165,male,male,100
1026372,male,male,100
1026409,male,male,100
1026876,male,male,100
1027007,male,male,89
1029637,male,male,100
1029935,male,male,100
1030183,male,male,99
1031306,male,male,100
1034809,male,male,99
1035411,male,male,93
1035520,male,unknown,0
1036024,male,male,99
1037117,female,female,100
1037451,male,male,100
1039765,male,male,100
1040029,unknown,unknown,75
1040804,male,male,98
1041387,male,male,100
1044653,male,male,100
1044750,female,female,100
1045131,female,female,100
1047707,male,male,100
1049344,unknown,unknown,0
1024748,male,male,99
1025500,male,male,99
1028556,female,female,100
1030657,female,female,100
1030988,female,female,100
1031272,male,male,100
1033330,male,male,100
1033452,male,unknown,0
1033933,female,female,100
1035478,unknown,unknown,0
1036790,male,male,100
1036981,unknown,unknown,77
1037025,male,male,92
1037409,male,male,100
1038543,female,female,97
1039673,female,female,100
1040395,male,male,100
1040554,female,female,98
1041006,unknown,unknown,0
1041168,male,male,99
1041322,male,male,100
1041792,male,male,100
1043147,male,male,100
1043315,male,unknown,0
1043625,male,male,100
1044575,male,male,100
1045991,unknown,unknown,0
1047790,male,male,100
1025099,male,male,97
1026129,male,male,100
1026629,male,unknown,0
1026643,male,unknown,0
1029548,male,male,100
1030434,male,male,100
1030770,male,male,97
1030907,male,male,100
1033566,unknown,unknown,67
1035029,male,male,100
1036156,male,male,99
1039065,male,male,100
1040652,male,male,99
1041594,male,male,98
1041836,male,male,100
1045282,male,male,84
1046975,male,male,100
1048950,unknown,unknown,0
1049251,female,unknown,0
1049340,male,unknown,0
1049774,male,male,86
1048969,unknown,unknown,0
1025794,male,male,100
1026414,male,male,100
1028388,unknown,unknown,0
1028532,male,male,96
1029840,male,male,100
1033261,female,female,84
1033526,male,male,98
1036934,male,unknown,0
1039366,male,male,100
1040718,female,unknown,67
1041206,male,male,100
1044569,male,male,100
1046061,male,male,86
1046206,male,male,100
1046455,male,male,100
1046634,male,male,100
1047675,unknown,male,100
1049759,unknown,unknown,50
1025604,male,male,93
1027689,female,female,99
1028521,male,unknown,50
1029079,male,male,100
1029477,male,male,100
1031853,male,male,99
1032934,male,unknown,0
1033988,female,female,100
1036202,male,male,100
1036341,male,male,99
1036722,male,male,94
1038406,unknown,unknown,50
1042242,male,male,93
1046999,male,male,98
1047287,male,male,100
1047498,male,unknown,0
1048984,unknown,unknown,0
1049391,male,female,90
1049853,unknown,unknown,0
1026133,male,male,98
1049518,unknown,unknown,0
1033865,male,male,100
1038987,male,unknown,70
1029254,male,male,100
1031438,male,male,89
1031535,male,male,99
1048315,unknown,unknown,0
1024702,male,unknown,0
1033094,male,male,100
1036422,male,male,99
1036404,male,male,99
1038803,male,unknown,0
1042465,male,male,100
1044361,male,male,100
1048814,male,male,100
1033096,male,male,100
1024795,male,male,100
1027852,male,male,100
1030305,male,unknown,0
1035886,male,male,99
1044185,male,male,100
1025045,male,male,99
1030333,unknown,unknown,0
1030523,male,male,100
1037294,male,male,100
1043407,male,male,100
1025385,male,male,99
1031475,male,male,100
1032884,unknown,unknown,0
1041520,male,male,100
1048213,male,unknown,0
1024680,unknown,unknown,0
1027524,unknown,unknown,0
1032128,male,male,99
1039987,male,male,98
1043076,unknown,unknown,0
1030245,male,unknown,0
1026589,male,unknown,0
1033712,male,unknown,0
1033749,female,female,96
1034603,male,male,99
1036849,male,unknown,0
1038811,male,unknown,0
1026531,male,unknown,0
1027510,unknown,unknown,0
1031506,male,male,100
1034054,unknown,unknown,0
1036429,male,male,99
1037865,male,unknown,0
1039509,male,male,99
1043888,male,male,100
1047194,male,male,100
1028851,male,male,91
1032516,male,male,100
1036828,male,unknown,0
1041860,female,female,88
1042004,male,male,100
1048891,male,male,100
1024989,male,male,100
1028868,male,male,91
1032860,male,unknown,0
1034214,unknown,unknown,0
1035960,male,male,99
1038142,male,male,99
1041420,male,male,100
1041435,male,male,100
1041524,male,male,100
1047321,male,male,100
1048707,male,male,100
1026783,male,unknown,80
1034297,unknown,unknown,0
1034689,male,male,99
1042318,male,male,100
1044918,male,unknown,0
1030001,male,male,100
1031639,male,male,100
1033421,male,unknown,0
1042503,male,male,100
1045060,unknown,unknown,0
1049753,male,male,100
1024687,unknown,unknown,0
1026850,male,male,96
1027936,male,male,100
1032813,unknown,unknown,0
1034015,male,unknown,0
1034629,male,male,99
1038154,male,male,99
1038798,unknown,unknown,0
1040249,male,male,100
1044987,unknown,unknown,0
1047217,male,male,100
1026569,male,unknown,0
1026246,male,male,98
1024990,male,male,100
1028774,male,unknown,0
1030222,male,male,99
1030281,male,unknown,0
1032183,male,male,99
1033549,male,male,96
1034260,male,unknown,0
1036671,male,male,100
1037854,unknown,unknown,0
1038120,male,male,99
1039598,male,male,100
1044084,male,male,100
1044696,male,male,100
1045583,male,male,100
1027884,male,male,100
1029292,male,male,100
1032808,male,unknown,0
1035997,male,male,99
1036263,male,male,100
1042366,male,male,100
1048248,male,unknown,0
1040930,female,unknown,0
1030032,male,male,100
1033681,male,unknown,0
1039918,unknown,unknown,0
1049213,male,male,98
1025720,male,male,100
1026567,unknown,unknown,0
1027000,male,male,98
1028096,male,male,93
1033350,male,male,100
1036477,male,male,99
1038866,unknown,unknown,0
1040015,unknown,unknown,54
1041997,male,male,100
1042900,unknown,unknown,0
1025022,male,male,100
1028731,male,unknown,0
1029697,male,male,99
1030470,male,male,100
1031617,male,male,100
1031690,male,unknown,0
1032077,male,male,99
1032532,male,male,100
1032738,male,male,100
1034190,unknown,unknown,0
1034288,unknown,unknown,0
1034651,male,male,99
1037177,male,male,100
1041343,male,male,99
1042607,male,male,99
1042907,unknown,unknown,0
1042908,male,unknown,0
1042910,unknown,unknown,0
1044105,male,male,100
1044300,male,male,100
1048220,male,unknown,0
1048306,male,unknown,0
1028428,male,male,81
1028759,male,unknown,0
1030491,male,male,100
1033180,male,male,98
1034136,unknown,unknown,0
1034363,male,unknown,0
1035956,male,male,99
1037058,male,male,100
1039001,male,male,100
1040324,male,male,100
1044337,male,male,100
1044666,male,male,100
1046363,male,male,100
1031821,male,unknown,0
1031916,male,male,100
1032407,male,male,99
1035815,male,male,99
1034455,male,male,99
1034839,male,male,99
1036869,male,unknown,0
1038055,male,male,100
1039351,male,male,100
1039589,male,male,100
1039650,male,male,100
1040163,male,male,100
1044158,male,male,100
1044514,male,male,100
1045712,male,male,100
1047360,male,male,100
1048373,male,male,94
1048895,male,male,100
1025357,male,male,100
1028624,male,male,100
1029394,male,male,100
1033437,male,male,100
1034376,unknown,unknown,0
1038544,male,male,100
1038218,male,male,99
1042174,male,male,100
1044406,male,male,100
1047329,male,male,100
1048441,male,male,100
1049501,male,male,100
1024950,male,male,100
1024976,male,male,100
1027156,male,male,100
1027806,male,male,100
1030270,male,unknown,0
1030337,unknown,unknown,0
1030749,male,male,100
1033023,male,male,99
1033308,male,male,100
1034718,male,male,99
1037339,male,male,100
1038989,male,unknown,0
1040100,male,male,100
1042142,male,male,100
1044313,male,male,100
1046653,male,male,99
1049434,male,male,96
1024572,male,unknown,0
1026565,unknown,unknown,0
1027436,unknown,unknown,0
1027680,female,female,99
1029113,male,male,100
1029639,male,male,100
1032155,male,male,99
1032201,male,male,99
1035555,male,male,100
1036057,male,male,99
1037913,male,male,100
1040792,male,male,98
1043695,male,male,100
1044538,male,male,100
1045391,male,male,99
1045922,male,male,100
1047672,male,male,100
1048670,male,male,100
1029551,male,male,100
1030077,male,unknown,0
1033319,male,male,100
1033959,male,male,99
1037855,male,unknown,0
1039470,male,male,100
1041443,male,male,100
1041699,unknown,unknown,0
1044127,male,male,100
1044519,male,male,100
1047932,unknown,unknown,0
1027398,male,unknown,0
1029217,male,male,100
1029378,male,male,100
1031061,male,male,100
1034218,unknown,unknown,0
1035999,male,male,99
1037342,male,male,100
1041450,male,unknown,0
1042345,male,male,100
1042570,male,male,100
1043324,male,unknown,0
1043710,male,male,100
1043992,male,male,100
1044983,unknown,unknown,0
1047052,male,male,100
1049215,male,male,98
1029403,male,male,100
1029588,male,male,96
1030361,male,male,100
1032867,male,unknown,0
1034980,male,male,100
1035950,male,male,99
1038517,male,male,97
1039600,male,male,100
1043025,unknown,unknown,0
1043292,male,male,99
1043720,male,male,100
1043800,male,male,100
1045785,unknown,unknown,0
1026701,male,male,100
1026875,male,male,100
1027060,male,male,96
1028559,male,male,100
1029596,male,male,96
1031132,unknown,unknown,0
1031432,male,male,89
1033449,male,unknown,61
1033709,unknown,unknown,0
1034427,unknown,unknown,0
1034722,male,male,99
1036005,male,male,99
1037047,male,male,100
1037696,male,male,100
1040295,male,male,100
1039299,female,female,97
1040387,male,male,100
1040597,male,unknown,67
1043267,male,male,100
1043599,male,male,98
1044429,male,male,100
1044755,male,male,99
1047627,male,male,100
1024668,male,unknown,0
1024796,male,male,100
1027692,female,female,100
1027999,unknown,unknown,57
1028495,male,male,97
1028508,male,male,99
1029110,male,male,98
1030641,female,female,100
1030867,male,male,100
1031643,male,male,100
1032254,male,male,99
1033333,male,male,100
1034815,male,male,99
1036098,male,male,99
1038654,unknown,unknown,0
1043009,unknown,unknown,0
1043061,unknown,unknown,0
1043854,male,male,100
1044992,unknown,unknown,0
1045834,male,male,100
1046516,male,male,99
1047358,male,male,100
1049513,male,male,86
1049882,male,male,100
1024509,unknown,unknown,0
1024593,unknown,unknown,0
1025513,male,male,100
1030008,male,male,100
1031846,unknown,unknown,0
1031893,male,male,100
1031935,male,male,100
1033512,male,male,100
1034360,unknown,unknown,0
1034734,male,male,99
1035229,male,male,100
1036189,male,male,99
1037048,male,male,100
1037328,male,male,100
1039082,male,male,100
1041509,unknown,unknown,0
1042386,male,male,100
1044091,male,male,100
1045138,unknown,unknown,0
1047319,male,male,100
1048221,unknown,unknown,0
1026362,male,male,93
1027320,male,male,100
1027930,male,male,100
1029299,male,male,100
1032044,male,male,99
1032684,male,unknown,0
1034010,unknown,unknown,0
1035344,male,male,99
1035392,male,male,98
1035973,male,male,99
1038365,male,unknown,0
1043979,male,male,100
1044118,male,male,100
1044325,male,male,100
1038700,male,unknown,0
1024555,male,unknown,0
1025407,male,male,100
1026066,male,male,100
1026637,male,unknown,0
1027858,male,male,100
1027950,male,male,100
1028308,male,male,100
1029178,male,male,100
1031478,male,male,100
1034906,male,unknown,60
1037183,female,female,100
1040217,male,male,100
1040658,male,unknown,0
1042905,male,unknown,0
1042938,unknown,unknown,0
1043468,male,male,100
1045215,male,male,100
1046294,male,male,100
1046695,female,female,100
1046809,unknown,unknown,0
1025333,male,male,85
1025071,male,male,99
1025905,male,male,100
1029253,male,male,100
1029947,unknown,unknown,69
1029960,male,male,99
1030187,male,male,100
1033044,male,unknown,0
1035228,male,male,100
1038362,female,female,98
1041434,male,male,100
1042246,male,male,93
1044339,male,male,100
1046971,unknown,unknown,71
1047110,male,male,100
1047203,male,male,100
1049702,male,male,98
1029505,male,male,100
1029720,male,male,99
1030683,male,male,99
1033017,male,male,99
1033870,male,male,100
1034416,male,unknown,0
1039396,male,male,100
1039674,female,female,100
1040780,male,male,100
1041471,unknown,unknown,0
1043647,male,male,100
1044962,unknown,unknown,0
1045204,male,male,100
1047459,male,male,100
1048314,male,unknown,0
1025524,male,male,100
1026167,male,male,100
1028758,male,unknown,0
1028803,unknown,unknown,0
1030619,male,male,96
1031436,male,male,89
1032413,male,male,100
1032408,male,male,99
1038946,male,male,100
1040390,male,male,100
1042031,male,male,100
1042828,male,unknown,0
1043686,male,male,100
1046775,male,male,99
1047057,male,male,100
1047114,male,male,100
1047462,male,male,100
1025191,male,male,100
1025840,male,male,99
1026881,male,male,100
1027409,unknown,unknown,0
1029272,male,male,100
1031952,male,male,100
1032151,male,male,99
1032230,male,male,99
1033257,male,male,100
1034271,male,unknown,0
1034486,male,male,99
1035027,male,male,100
1035062,unknown,unknown,73
1035958,male,male,99
1040734,female,female,100
1041757,unknown,unknown,0
1043713,male,male,100
1046611,male,unknown,0
1047460,male,male,100
1049881,male,male,100
1025569,unknown,unknown,76
1024914,male,male,99
1024988,male,male,100
1027389,male,unknown,0
1029894,male,male,100
1029506,male,male,100
1029874,unknown,unknown,53
1032345,male,male,100
1033326,male,male,100
1033463,female,female,99
1033654,unknown,unknown,0
1033697,male,unknown,0
1033835,male,male,100
1035076,male,unknown,0
1042171,male,male,100
1042618,male,male,99
1044578,male,male,100
1043415,female,female,88
1044144,male,male,100
1044826,male,male,100
1045567,male,male,100
1048246,unknown,unknown,0
1049663,male,male,100
1025777,male,male,100
1025799,male,male,100
1025996,female,female,100
1026693,female,female,100
1027443,male,unknown,0
1028516,male,male,100
1029401,male,male,100
1029439,male,male,100
1033079,male,male,100
1034068,male,unknown,0
1034217,male,unknown,0
1034392,unknown,unknown,0
1034534,female,female,100
1034820,male,male,99
1034997,male,male,100
1036570,male,male,100
1037068,female,female,100
1039642,male,male,100
1039705,male,male,100
1041627,male,male,100
1041746,unknown,unknown,0
1042111,male,male,100
1043947,female,female,100
1043092,male,unknown,0
1043290,male,male,99
1047092,male,unknown,78
1047221,male,male,100
1048064,male,male,98
1048732,male,male,100
1025226,male,male,100
1026703,male,male,100
1027265,male,male,100
1027676,female,female,99
1028357,unknown,unknown,0
1028570,male,male,100
1029188,male,male,100
1030181,male,male,100
1030840,male,male,100
1031003,female,female,100
1032714,male,male,100
1033108,male,male,100
1033429,male,male,100
1033672,female,female,99
1033905,female,female,99
1035107,male,male,100
1035709,male,male,99
1036022,male,male,99
1036134,male,male,99
1036318,male,male,100
1037135,female,female,100
1037371,male,male,100
1037880,male,male,100
1038105,unknown,unknown,56
1039608,male,male,100
1040626,unknown,unknown,0
1042302,male,male,100
1044102,male,male,100
1044718,male,male,99
1044789,male,male,95
1044929,male,unknown,0
1046964,female,female,100
1049292,male,unknown,0
1024735,female,female,100
1024756,male,male,100
1025790,male,male,100
1026136,male,male,100
1029953,male,male,99
1030714,male,male,81
1031152,male,unknown,0
1031587,male,male,98
1032757,male,male,100
1034320,unknown,unknown,0
1034526,male,male,99
1037267,male,male,99
1038727,male,unknown,0
1038968,male,male,100
1039371,male,male,100
1039690,female,female,100
1039917,female,female,100
1040116,male,male,100
1040386,male,male,100
1040812,male,male,95
1040951,male,unknown,0
1041831,female,female,100
1045920,male,unknown,76
1046578,male,unknown,0
1047953,unknown,unknown,56
1027895,male,male,100
1027878,male,male,100
1027989,female,unknown,57
1028008,unknown,unknown,0
1029930,male,male,100
1030256,male,unknown,0
1031497,male,male,100
1033203,female,female,100
1034667,male,male,99
1035072,male,unknown,67
1035077,male,male,100
1036299,male,unknown,77
1036626,female,female,100
1037014,female,female,100
1037272,male,male,99
1040164,male,male,100
1040700,male,male,100
1044883,male,male,100
1045499,male,male,100
1047967,male,male,100
1048592,male,male,100
1048859,male,male,100
1049304,male,male,97
1049387,female,female,90
1049678,male,male,100
1024617,female,unknown,0
1024920,male,male,99
1025196,male,male,100
1026537,unknown,unknown,0
1027711,unknown,unknown,60
1030030,male,male,100
1030036,male,male,100
1030597,female,female,100
1032937,male,unknown,0
1033775,unknown,unknown,0
1034607,male,male,99
1037089,male,unknown,67
1040162,male,male,100
1040838,male,male,100
1041211,male,male,100
1043051,unknown,unknown,0
1043788,male,male,100
1043955,male,male,100
1044199,male,male,100
1044346,male,male,100
1044775,male,male,100
1044830,male,male,100
1045339,male,male,99
1045526,male,male,100
1045737,male,male,98
1046490,male,male,99
1047763,male,male,100
1048023,male,male,100
1048408,male,male,100
1049915,male,unknown,0
1025353,male,male,100
1025944,female,female,99
1026138,male,male,100
1026242,male,male,100
1026382,male,male,100
1026641,male,male,92
1028152,male,male,99
1028853,male,male,91
1029019,male,male,100
1029258,male,male,100
1029377,male,male,100
1029452,male,male,100
1029620,female,female,99
1029624,female,female,100
1029805,male,male,99
1030071,male,male,89
1030462,male,male,100
1030878,male,male,100
1032551,male,male,100
1033129,male,male,100
1034944,female,female,100
1035278,male,male,100
1037449,male,male,100
1038568,male,male,100
1038676,unknown,unknown,0
1039849,female,female,100
1039978,female,female,100
1040317,male,male,100
1042151,male,male,100
1042139,male,male,100
1042427,male,male,100
1043181,male,male,86
1043665,male,male,100
1044312,male,male,100
1045069,male,unknown,0
1046541,male,male,100
1046654,male,male,99
1047738,male,male,100
1047825,unknown,unknown,0
1049695,male,male,97
1024646,unknown,unknown,0
1025289,male,male,100
1025337,female,female,100
1026088,unknown,unknown,50
1026130,male,male,100
1027386,male,unknown,0
1027399,male,male,100
1027515,unknown,unknown,0
1028946,male,male,100
1029457,male,male,100
1030075,male,unknown,0
1030303,unknown,unknown,0
1030848,male,male,100
1031128,male,unknown,0
1033073,unknown,unknown,0
1035000,male,male,100
1035259,male,male,100
1035514,male,unknown,0
1035831,male,male,99
1036007,male,male,99
1036662,female,female,99
1037742,male,unknown,0
1038274,male,male,100
1038875,female,unknown,0
1042113,male,male,100
1042856,unknown,unknown,0
1043405,male,male,100
1043829,male,male,100
1043935,female,female,100
1044080,male,male,100
1044504,male,male,100
1044841,male,male,100
1047903,male,male,100
1049727,unknown,unknown,0
1049736,male,male,100
1049831,female,female,100
1024918,male,male,99
1025589,male,male,100
1027378,male,unknown,0
1027408,unknown,unknown,0
1028530,male,male,83
1027931,male,male,100
1029170,male,male,100
1029379,male,male,100
1029280,male,male,100
1030258,male,unknown,0
1030663,female,female,100
1031290,male,unknown,52
1031566,male,male,99
1032370,female,female,100
1035611,male,male,100
1035743,male,male,99
1041175,male,male,99
1041856,male,male,98
1042565,male,male,99
1042652,male,male,100
1045036,male,unknown,0
1045819,male,male,100
1045832,male,male,100
1046382,male,male,100
1046928,male,male,100
1047004,male,male,100
1048158,male,male,100
1048431,male,male,100
1048500,male,unknown,54
1026014,male,male,100
1027404,unknown,unknown,0
1028304,male,male,100
1028374,male,unknown,0
1029222,male,male,100
1031447,male,male,100
1034290,male,unknown,0
1035003,male,male,100
1035568,unknown,unknown,0
1036167,male,male,99
1038441,male,male,100
1039088,male,male,100
1039582,male,male,100
1039680,female,female,100
1040484,male,male,100
1040859,male,male,100
1041246,male,male,98
1041749,unknown,unknown,0
1042712,male,male,100
1044612,male,male,100
1046220,male,male,100
1046361,male,male,100
1047013,male,male,100
1048128,male,male,100
1025057,male,male,99
1025352,female,female,100
1025844,male,male,99
1026125,male,unknown,0
1026487,male,male,98
1026767,female,female,100
1027323,female,unknown,0
1027945,male,male,100
1029474,male,male,100
1029586,male,male,96
1031280,female,female,100
1033521,male,male,100
1034810,male,male,99
1034957,female,female,100
1035940,male,male,99
1037242,male,male,99
1038003,male,male,99
1039015,female,female,92
1039476,male,male,100
1039736,male,male,100
1040432,male,male,96
1040505,male,male,100
1042034,male,male,100
1042488,male,male,100
1043913,male,male,100
1045901,male,male,100
1046083,male,male,100
1046267,female,female,100
1046605,male,male,100
1025404,male,male,100
1026689,female,female,100
1026900,male,male,100
1027751,female,female,100
1028993,male,male,100
1029785,unknown,unknown,0
1029819,male,male,100
1029992,male,male,100
1032311,male,male,100
1032469,male,male,99
1033074,male,male,100
1033166,male,male,100
1034581,male,male,99
1034621,male,male,99
1035305,female,female,100
1036242,male,male,100
1036269,male,male,100
1037743,male,unknown,0
1038240,unknown,unknown,0
1038331,female,female,100
1038531,female,female,96
1039578,male,male,100
1039659,female,female,100
1039669,female,female,100
1039857,male,male,98
1040883,unknown,unknown,0
1041299,male,male,100
1041373,male,male,100
1041604,unknown,unknown,76
1041816,female,female,100
1042042,male,male,100
1042744,unknown,unknown,0
1045413,male,male,100
1045931,male,male,100
1045934,female,female,96
1046065,female,female,94
1046330,male,male,100
1047183,male,male,100
1047313,male,male,100
1048545,unknown,unknown,77
1049018,unknown,unknown,74
1049053,female,female,100
1049733,female,unknown,0
1027737,female,female,100
1028509,male,male,99
1029293,male,male,100
1030026,male,male,100
1030133,male,male,100
1030694,female,female,88
1031411,female,female,100
1031970,male,male,100
1032224,male,male,99
1032610,male,male,100
1032982,unknown,unknown,61
1033228,male,male,100
1033864,male,male,100
1035691,male,male,99
1035890,male,male,99
1036560,female,female,95
1038189,male,male,92
1038653,male,unknown,0
1039571,male,male,100
1041478,female,unknown,0
1042027,male,male,100
1042751,male,male,100
1044107,male,male,100
1044438,male,male,100
1046203,male,male,100
1045703,female,female,99
1047968,male,male,100
1048302,male,unknown,0
1048560,male,male,100
1048820,male,male,100
1049689,female,unknown,78
1024537,male,unknown,0
1025839,male,male,99
1026336,male,male,100
1026977,male,unknown,0
1028711,male,unknown,0
1029034,male,male,100
1029456,male,male,100
1030073,male,unknown,0
1031078,female,female,100
1031655,male,unknown,0
1032666,male,male,100
1032946,male,unknown,0
1033189,male,male,100
1034546,male,unknown,0
1034562,male,male,88
1036039,male,male,99
1036367,male,male,99
1039024,male,male,100
1040447,female,female,100
1040593,male,unknown,67
1042793,male,male,99
1043062,unknown,unknown,0
1043241,male,male,100
1043923,unknown,unknown,63
1047432,male,male,100
1047773,male,male,100
1047775,male,male,100
1048580,male,unknown,0
1048621,male,male,100
1048964,unknown,unknown,0
1049202,unknown,unknown,0
1049529,male,male,83
1046260,male,male,99
1024476,male,unknown,0
1024557,male,unknown,0
1026178,male,unknown,0
1026432,male,male,100
1028513,female,female,100
1030238,unknown,unknown,0
1030648,female,female,100
1030918,male,male,99
1032055,male,male,100
1036281,male,unknown,0
1037115,female,female,100
1037129,female,female,100
1037218,female,female,97
1038122,unknown,unknown,71
1038641,male,male,92
1040307,male,male,100
1041717,unknown,unknown,0
1042039,male,male,100
1042457,male,male,100
1042699,female,female,100
1043216,male,male,100
1043426,male,male,98
1043522,male,male,100
1043962,male,male,99
1044367,male,male,100
1044421,male,male,100
1046152,male,male,97
1048494,male,unknown,54
1048977,male,male,99
1048979,male,male,99
1049125,unknown,unknown,67
1049170,unknown,unknown,0
1025966,female,female,100
1026918,male,male,100
1027034,male,male,100
1028221,female,female,100
1029300,male,male,100
1030555,male,male,100
1030975,male,male,98
1031042,female,female,100
1032661,male,male,100
1033196,male,male,100
1033316,male,male,100
1033714,male,unknown,0
1033946,male,male,100
1035253,male,male,100
1035847,male,male,99
1037220,male,male,100
1037386,male,male,100
1037544,male,male,100
1038882,female,unknown,0
1040877,male,unknown,0
1039749,male,male,100
1040537,male,male,99
1040709,male,male,100
1041086,male,male,100
1042117,male,male,100
1042391,male,male,100
1044734,female,female,100
